latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
41.0198,24.9587,302.2,1.1,1.1,2023-01-04,0910,Terra,MODIS,48,61.03,284.6,7.3,D,0
35.3341,23.8192,302.3,1.2,1.1,2023-01-04,0912,Terra,MODIS,52,61.03,286.8,8.5,D,0
39.2965,22.2998,301.5,1.3,1.1,2023-01-06,1203,Aqua,MODIS,47,61.03,290.2,6.1,D,0
40.6052,22.8247,306.9,1.4,1.2,2023-01-06,1204,Aqua,MODIS,19,61.03,286.9,11.9,D,0
41.076,23.3666,302.8,1.6,1.2,2023-01-06,1204,Aqua,MODIS,54,61.03,287.8,10.3,D,0
40.3303,23.0694,300.9,1.5,1.2,2023-01-06,1204,Aqua,MODIS,40,61.03,288.9,7.7,D,2
40.6004,22.8324,303.8,1.4,1.2,2023-01-06,1204,Aqua,MODIS,20,61.03,286.8,9.1,D,0
39.8748,22.1812,303.4,1,1,2023-01-08,1150,Aqua,MODIS,56,61.03,286.7,6.6,D,0
40.4409,21.5453,310,1,1,2023-01-08,1151,Aqua,MODIS,69,61.03,287.1,11.7,D,0
40.4497,21.5431,300.6,1,1,2023-01-08,1151,Aqua,MODIS,26,61.03,283.1,5.8,D,0
38.2741,23.3099,300.6,1.1,1.1,2023-01-16,0914,Terra,MODIS,40,61.03,284.7,6.4,D,0
38.5067,23.208,306.4,1,1,2023-01-18,0858,Terra,MODIS,63,61.03,284,7.8,D,0
40.6494,22.6805,307.2,1.3,1.1,2023-01-19,1127,Aqua,MODIS,65,61.03,288.7,10.3,D,0
40.6484,22.6175,300,1.3,1.1,2023-01-19,1127,Aqua,MODIS,14,61.03,288.8,4.5,D,0
40.6521,22.6953,315.9,1.3,1.1,2023-01-19,1127,Aqua,MODIS,76,61.03,289.5,19.8,D,0
41.0139,24.9627,327.3,1.1,1,2023-01-19,1127,Aqua,MODIS,85,61.03,289.1,27.8,D,0
41.0159,24.9749,305.4,1.1,1,2023-01-19,1127,Aqua,MODIS,61,61.03,288.6,7,D,0
39.2544,22.277,311.5,1.4,1.2,2023-01-19,1127,Aqua,MODIS,71,61.03,293,15.9,D,0
39.2575,22.2932,305.1,1.4,1.2,2023-01-19,1127,Aqua,MODIS,61,61.03,292.2,8.8,D,0
40.4549,21.2056,300.7,1,1,2023-01-22,1156,Aqua,MODIS,40,61.03,283.8,6.3,D,0
39.1632,20.9049,314.6,1.1,1,2023-01-31,1145,Aqua,MODIS,62,61.03,285,16.2,D,0
39.1612,20.8928,328.1,1.1,1,2023-01-31,1145,Aqua,MODIS,81,61.03,285.5,31.1,D,0
40.5752,22.7001,326.9,1.2,1.1,2023-02-06,0853,Terra,MODIS,85,61.03,277.4,37.8,D,0
40.5768,22.686,310,1.2,1.1,2023-02-06,0853,Terra,MODIS,69,61.03,276.5,17.1,D,0
41.0725,23.3519,315.5,2.3,1.5,2023-02-06,1106,Aqua,MODIS,76,61.03,278.7,56.9,D,0
41.0763,23.3548,313,2.3,1.5,2023-02-06,1106,Aqua,MODIS,73,61.03,278.8,47.3,D,0
40.6009,22.7682,303.3,1,1,2023-02-07,1148,Aqua,MODIS,55,61.03,283.1,6.7,D,0
40.9311,23.5914,300.5,1.1,1,2023-02-07,1148,Aqua,MODIS,32,61.03,283.4,6.3,D,0
40.9245,23.6759,305.1,1.1,1,2023-02-07,1148,Aqua,MODIS,61,61.03,283.7,8.8,D,0
40.6946,22.6415,306.1,1,1,2023-02-07,1148,Aqua,MODIS,63,61.03,282.1,8.5,D,0
40.8971,24.842,301.7,1,1,2023-02-09,1135,Aqua,MODIS,37,61.03,277.8,7.8,D,0
40.9467,24.8954,300.9,2.9,1.6,2023-02-10,1217,Aqua,MODIS,41,61.03,282.8,26.2,D,0
40.947,24.8999,300.9,2.9,1.6,2023-02-10,1217,Aqua,MODIS,41,61.03,282.8,26,D,0
40.9998,24.1333,305,1,1,2023-02-11,0902,Terra,MODIS,60,61.03,281.8,8.5,D,0
39.88,20.5957,304.8,2.2,1.4,2023-02-11,1121,Aqua,MODIS,60,61.03,287.2,24.5,D,0
39.8799,20.5887,307.8,2.2,1.4,2023-02-11,1121,Aqua,MODIS,66,61.03,287,30.2,D,0
40.9838,25.3385,300.9,1.2,1.1,2023-02-11,1121,Aqua,MODIS,37,61.03,285.1,5.9,D,0
40.9662,24.5901,309.3,1.2,1.1,2023-02-11,1122,Aqua,MODIS,68,61.03,284.9,13.4,D,0
40.9658,24.585,302.7,1.2,1.1,2023-02-11,1122,Aqua,MODIS,51,61.03,284.8,7.9,D,0
36.8324,22.5944,334.6,1.2,1.1,2023-02-12,1203,Aqua,MODIS,86,61.03,288.7,48.3,D,0
41.0059,25.3452,302.6,1.7,1.3,2023-02-13,1108,Aqua,MODIS,37,61.03,287.5,10.1,D,0
40.9981,25.3066,301.2,1.7,1.3,2023-02-13,1108,Aqua,MODIS,0,61.03,287.2,8.3,D,0
41.004,25.3387,300.3,1.7,1.3,2023-02-13,1108,Aqua,MODIS,30,61.03,287.5,8.4,D,0
40.6385,22.7123,315.1,2.4,1.5,2023-02-13,1108,Aqua,MODIS,75,61.03,286.2,50.2,D,0
40.296,21.9068,303.8,1.3,1.1,2023-02-14,0927,Terra,MODIS,57,61.03,283.9,10.4,D,0
40.2932,21.9219,300.6,1.3,1.1,2023-02-14,0927,Terra,MODIS,39,61.03,283.4,7.6,D,0
39.46,22.2072,304.2,1,1,2023-02-14,1150,Aqua,MODIS,58,61.03,289.9,5.3,D,0
40.6405,22.6169,301.8,1,1,2023-02-14,1150,Aqua,MODIS,37,61.03,289.8,3.3,D,0
40.6658,22.5987,301.4,1,1,2023-02-14,1150,Aqua,MODIS,47,61.03,288,3.3,D,0
41.0056,24.0416,307.6,1.1,1.1,2023-02-14,1150,Aqua,MODIS,66,61.03,291,9.3,D,0
41.0039,24.0283,302.5,1.1,1.1,2023-02-14,1150,Aqua,MODIS,53,61.03,291,5.6,D,0
40.9435,23.5362,300.6,1.1,1,2023-02-14,1150,Aqua,MODIS,40,61.03,287,4.3,D,0
41.0887,24.1267,303.4,1.1,1.1,2023-02-14,1150,Aqua,MODIS,56,61.03,289.1,5.3,D,2
40.8061,21.5467,309.9,1,1,2023-02-14,1150,Aqua,MODIS,69,61.03,285,10.2,D,0
40.8159,21.5508,307,1,1,2023-02-14,1150,Aqua,MODIS,65,61.03,284.1,9.1,D,0
41.1167,23.3035,306.6,1.1,1,2023-02-14,1150,Aqua,MODIS,64,61.03,286.3,7.6,D,0
41.1787,23.3609,306,1.1,1,2023-02-14,1151,Aqua,MODIS,63,61.03,286.9,7.3,D,0
40.9527,24.6283,300.9,1.1,1.1,2023-02-16,0911,Terra,MODIS,23,61.03,285.8,4.2,D,0
40.9457,24.6126,304,1.1,1.1,2023-02-16,0911,Terra,MODIS,24,61.03,285.5,6.1,D,0
40.9296,24.6157,303.7,1.1,1.1,2023-02-16,0911,Terra,MODIS,53,61.03,285.4,7,D,0
40.923,24.6547,304.6,1.1,1.1,2023-02-16,0911,Terra,MODIS,59,61.03,286.1,7.7,D,0
35.1353,24.7084,302.4,1.1,1,2023-02-16,1135,Aqua,MODIS,39,61.03,288.8,5.3,D,0
35.1334,24.6969,300,1.1,1,2023-02-16,1135,Aqua,MODIS,14,61.03,289,3.9,D,0
38.5508,23.1223,308.1,1.1,1,2023-02-16,1136,Aqua,MODIS,66,61.03,290.7,9.9,D,0
40.373,21.793,308.8,1.1,1.1,2023-02-16,1137,Aqua,MODIS,67,61.03,293.7,7.5,D,0
39.3371,22.7594,305.1,1.1,1,2023-02-16,1137,Aqua,MODIS,61,61.03,290.9,7.3,D,0
39.4404,22.2672,303.1,1.1,1.1,2023-02-16,1137,Aqua,MODIS,52,61.03,291.5,5.2,D,0
39.5118,22.2008,304.1,1.1,1.1,2023-02-16,1137,Aqua,MODIS,58,61.03,290.1,6.9,D,0
39.2772,20.5386,323.3,1.4,1.2,2023-02-16,1137,Aqua,MODIS,82,61.03,289.2,34,D,0
39.2744,20.5239,303.1,1.4,1.2,2023-02-16,1137,Aqua,MODIS,55,61.03,287.5,9.2,D,0
40.2898,21.9052,308,1.1,1.1,2023-02-16,1137,Aqua,MODIS,58,61.03,293.6,7.6,D,0
40.327,21.9506,311.7,1.1,1.1,2023-02-16,1137,Aqua,MODIS,72,61.03,291.1,12.4,D,0
40.3644,22.1141,311,1.1,1.1,2023-02-16,1137,Aqua,MODIS,71,61.03,288.2,13,D,0
40.3705,22.1207,300.6,1.1,1.1,2023-02-16,1137,Aqua,MODIS,25,61.03,288,7,D,0
40.3425,21.7881,309.2,1.1,1.1,2023-02-16,1137,Aqua,MODIS,68,61.03,292.9,9.1,D,2
40.3403,21.7751,309,1.2,1.1,2023-02-16,1137,Aqua,MODIS,68,61.03,292.7,8.9,D,0
40.3756,21.7511,308.9,1.2,1.1,2023-02-16,1137,Aqua,MODIS,68,61.03,292.6,8.9,D,0
40.5353,22.5418,313.2,1.1,1,2023-02-16,1137,Aqua,MODIS,73,61.03,288.9,13.1,D,0
40.9466,24.5863,302,1,1,2023-02-16,1137,Aqua,MODIS,0,61.03,289.7,3.3,D,0
40.5247,21.7068,306.2,1.2,1.1,2023-02-16,1137,Aqua,MODIS,27,61.03,292.7,5.3,D,0
40.5341,21.704,316.8,1.2,1.1,2023-02-16,1137,Aqua,MODIS,77,61.03,293.5,15.5,D,0
40.7957,22.9959,306.4,1,1,2023-02-16,1137,Aqua,MODIS,46,61.03,291.9,6.2,D,0
40.8078,22.9545,304.4,1,1,2023-02-16,1137,Aqua,MODIS,55,61.03,292.9,5.4,D,0
40.8356,23.0102,304.9,1,1,2023-02-16,1137,Aqua,MODIS,31,61.03,290.5,4.5,D,0
40.7066,22.109,308.6,1.1,1,2023-02-16,1137,Aqua,MODIS,67,61.03,290.1,9.3,D,0
40.9214,22.6273,302.1,1.1,1,2023-02-16,1137,Aqua,MODIS,48,61.03,290.7,4,D,0
41.0035,22.8997,301.9,1,1,2023-02-16,1137,Aqua,MODIS,49,61.03,290.7,4,D,0
40.8243,22.8075,301.9,1.1,1.1,2023-02-18,1959,Terra,MODIS,45,61.03,267.7,11.9,N,0
36.2982,22.9308,316.1,1.3,1.1,2023-02-19,1205,Aqua,MODIS,49,61.03,289.1,22.1,D,0
39.4575,21.9432,309,1.3,1.1,2023-02-19,1206,Aqua,MODIS,67,61.03,298.4,6.1,D,0
39.5519,22.0725,310.7,1.3,1.1,2023-02-19,1206,Aqua,MODIS,70,61.03,299,8.6,D,0
40.6047,22.6435,311.2,1.4,1.2,2023-02-19,1206,Aqua,MODIS,70,61.03,298,8.7,D,0
41.0422,23.4622,308.6,1.7,1.3,2023-02-20,0839,Terra,MODIS,58,61.03,282.6,16.7,D,0
40.9958,23.5558,306.6,2,1.4,2023-02-20,1110,Aqua,MODIS,64,61.03,290.8,15.9,D,0
40.9731,23.6874,302.3,2,1.4,2023-02-20,1110,Aqua,MODIS,51,61.03,291.2,8.7,D,0
41.0008,23.5786,314.4,2,1.4,2023-02-20,1110,Aqua,MODIS,75,61.03,290.5,31.3,D,0
38.3786,23.1421,301.9,2.5,1.5,2023-02-20,1110,Aqua,MODIS,49,61.03,291,15.4,D,0
39.4215,21.9712,303.7,2.7,1.6,2023-02-20,1110,Aqua,MODIS,57,61.03,292.9,15,D,0
39.4118,21.9685,305.3,2.7,1.6,2023-02-20,1110,Aqua,MODIS,61,61.03,292.9,19.2,D,0
40.5944,22.8395,332.9,2.3,1.5,2023-02-20,1110,Aqua,MODIS,0,61.03,290.2,95.8,D,0
40.542,22.6053,317.8,2.3,1.5,2023-02-20,1110,Aqua,MODIS,42,61.03,290.9,43.9,D,0
40.5924,22.8329,322.2,2.3,1.5,2023-02-20,1110,Aqua,MODIS,0,61.03,290.7,58.3,D,0
40.5447,22.6257,312.3,2.3,1.5,2023-02-20,1110,Aqua,MODIS,72,61.03,291,32.5,D,0
40.5386,22.5993,313.8,2.3,1.5,2023-02-20,1110,Aqua,MODIS,74,61.03,289.9,37,D,0
40.5574,22.6206,350.7,2.3,1.5,2023-02-20,1110,Aqua,MODIS,96,61.03,293,210.5,D,0
40.5513,22.5942,329.6,2.3,1.5,2023-02-20,1110,Aqua,MODIS,86,61.03,291.7,89,D,0
40.8513,23.8188,305.4,2,1.4,2023-02-20,1110,Aqua,MODIS,34,61.03,292.4,12.4,D,0
40.8678,23.8362,306.3,1.9,1.4,2023-02-20,1110,Aqua,MODIS,60,61.03,294.3,13.4,D,0
40.863,23.8141,311.3,2,1.4,2023-02-20,1110,Aqua,MODIS,71,61.03,293.2,23.2,D,0
40.6396,22.6163,313,2.3,1.5,2023-02-20,1110,Aqua,MODIS,72,61.03,291.5,31.7,D,0
40.6487,22.6082,317.9,2.3,1.5,2023-02-20,1110,Aqua,MODIS,78,61.03,291.5,47.4,D,0
40.9273,23.7365,302.9,2,1.4,2023-02-20,1110,Aqua,MODIS,45,61.03,291.2,8.2,D,0
40.9287,23.5643,303.7,2,1.4,2023-02-20,1110,Aqua,MODIS,52,61.03,291.1,10.8,D,0
40.9237,23.5415,305.3,2,1.4,2023-02-20,1110,Aqua,MODIS,60,61.03,291.9,13.4,D,0
40.9312,23.5561,309.7,2,1.4,2023-02-20,1110,Aqua,MODIS,69,61.03,291.6,21.9,D,0
40.8822,23.8069,300,1.5,1.2,2023-02-20,1943,Terra,MODIS,6,61.03,279.8,13,N,0
40.875,23.828,302.1,1.5,1.2,2023-02-20,1943,Terra,MODIS,46,61.03,279.3,15.1,N,0
40.423,21.6543,303.9,1.1,1,2023-02-21,0920,Terra,MODIS,43,61.03,290.7,5.2,D,0
40.9834,23.8867,305.3,1.3,1.1,2023-02-21,0920,Terra,MODIS,61,61.03,291.4,8.6,D,0
40.6029,21.6925,305.2,1.1,1,2023-02-21,0920,Terra,MODIS,61,61.03,293.5,5,D,0
40.3886,21.703,304.3,1.1,1,2023-02-21,0920,Terra,MODIS,59,61.03,291.8,5.4,D,0
40.3802,21.7537,305.9,1.1,1,2023-02-21,0920,Terra,MODIS,55,61.03,294.2,5.7,D,0
40.326,21.9633,302,1.1,1.1,2023-02-21,0920,Terra,MODIS,36,61.03,290.6,5.3,D,0
39.871,21.457,302.5,1.1,1,2023-02-21,0920,Terra,MODIS,50,61.03,291.4,5.6,D,0
39.5761,21.8777,302.7,1.1,1.1,2023-02-21,0920,Terra,MODIS,53,61.03,291.8,4.4,D,0
39.5483,21.8698,304.1,1.1,1.1,2023-02-21,0920,Terra,MODIS,58,61.03,292.9,4.4,D,0
39.3529,20.4626,303.3,1,1,2023-02-21,0920,Terra,MODIS,40,61.03,286.8,5.5,D,0
40.388,21.8577,311.3,1,1,2023-02-21,1152,Aqua,MODIS,56,61.03,299.9,5.3,D,0
40.3116,21.1114,307.4,1,1,2023-02-21,1152,Aqua,MODIS,48,61.03,292.2,7.9,D,0
40.5358,22.5429,308.5,1,1,2023-02-21,1152,Aqua,MODIS,62,61.03,294.5,5.2,D,0
40.7063,22.6554,311.9,1.1,1,2023-02-21,1152,Aqua,MODIS,69,61.03,298.6,6.9,D,0
40.7047,22.6431,310.4,1.1,1,2023-02-21,1152,Aqua,MODIS,67,61.03,298.8,5.4,D,0
40.9648,24.3029,313.2,1.2,1.1,2023-02-21,1152,Aqua,MODIS,65,61.03,300.9,8,D,0
40.6463,21.5894,319.8,1,1,2023-02-21,1152,Aqua,MODIS,79,61.03,297.3,13.3,D,0
41.0588,24.8735,304.4,1.3,1.1,2023-02-21,1152,Aqua,MODIS,52,61.03,293.7,5.1,D,0
40.9172,23.6226,311,1.1,1.1,2023-02-21,1152,Aqua,MODIS,49,61.03,297.2,8.2,D,0
40.6552,21.5873,325.5,1,1,2023-02-21,1152,Aqua,MODIS,83,61.03,295.6,18.9,D,0
40.9819,23.7592,308.3,1.1,1.1,2023-02-21,1152,Aqua,MODIS,63,61.03,297.4,4.9,D,0
41.0332,23.5777,314.5,1.1,1.1,2023-02-21,1152,Aqua,MODIS,73,61.03,296.9,10.6,D,0
41.0801,23.2931,310.3,1.1,1,2023-02-21,1153,Aqua,MODIS,51,61.03,294.9,6.5,D,0
41.0894,23.2911,310.3,1.1,1,2023-02-21,1153,Aqua,MODIS,27,61.03,295.6,5.9,D,0
41.119,23.298,311.2,1.1,1,2023-02-21,1153,Aqua,MODIS,69,61.03,297.2,6.1,D,0
41.1174,23.285,312.6,1.1,1,2023-02-21,1153,Aqua,MODIS,71,61.03,296.6,7.8,D,0
41.4907,26.5795,308,1.6,1.2,2023-02-21,1153,Aqua,MODIS,49,61.03,295.7,8.9,D,0
41.0303,22.1048,309,1,1,2023-02-21,1153,Aqua,MODIS,67,61.03,297.3,4.9,D,0
40.8773,21.538,307,3.4,1.7,2023-02-22,1235,Aqua,MODIS,65,61.03,293.9,25.4,D,0
40.741,21.4867,301.8,1.1,1,2023-02-23,0904,Terra,MODIS,49,61.03,288.2,4.6,D,0
40.5502,22.6347,303.9,1,1,2023-02-23,0904,Terra,MODIS,57,61.03,290,4.4,D,0
37.592,21.8094,301.2,1,1,2023-02-23,0905,Terra,MODIS,45,61.03,290,4.1,D,0
36.7684,22.8282,302.9,1,1,2023-02-23,0905,Terra,MODIS,54,61.03,291.3,4.8,D,0
37.1012,22.4362,303.4,1.2,1.1,2023-02-23,1138,Aqua,MODIS,56,61.03,291.2,5.1,D,0
40.9957,23.4308,311.2,1,1,2023-02-23,1139,Aqua,MODIS,71,61.03,293.9,7.7,D,0
39.1725,22.6257,313.3,1.1,1,2023-02-23,1139,Aqua,MODIS,74,61.03,289.4,13.7,D,0
39.1705,22.6136,305,1.1,1,2023-02-23,1139,Aqua,MODIS,60,61.03,287.3,7.7,D,0
40.2303,21.7784,309,1.1,1.1,2023-02-23,1139,Aqua,MODIS,68,61.03,291.1,8.2,D,0
40.2282,21.7657,312.9,1.1,1.1,2023-02-23,1139,Aqua,MODIS,73,61.03,292.4,11.7,D,0
40.5303,22.5889,311.8,1,1,2023-02-23,1139,Aqua,MODIS,72,61.03,290.8,10.6,D,0
40.5892,22.6669,306.4,1,1,2023-02-23,1139,Aqua,MODIS,63,61.03,293.1,4.5,D,0
40.8529,23.8342,303.8,1,1,2023-02-23,1139,Aqua,MODIS,43,61.03,291.9,3.6,D,0
40.6504,22.184,303.8,1.1,1,2023-02-23,1139,Aqua,MODIS,49,61.03,282.6,5,D,0
40.6595,22.1813,300.9,1.1,1,2023-02-23,1139,Aqua,MODIS,21,61.03,282.3,3.3,D,0
40.9558,23.7763,309.2,1,1,2023-02-23,1139,Aqua,MODIS,68,61.03,295,5.9,D,0
40.954,23.7646,309.6,1,1,2023-02-23,1139,Aqua,MODIS,69,61.03,294.6,6.3,D,0
40.9596,23.5561,312.1,1,1,2023-02-23,1139,Aqua,MODIS,72,61.03,293.5,8.2,D,0
41.0435,23.3811,306.4,1,1,2023-02-23,1139,Aqua,MODIS,63,61.03,293.6,4.4,D,0
41.0882,22.2483,300.8,1.1,1,2023-02-23,1139,Aqua,MODIS,37,61.03,283.7,4.6,D,0
39.2762,20.5324,308.8,1.7,1.3,2023-02-24,1221,Aqua,MODIS,64,61.03,289,17.3,D,0
40.8359,26.1463,313.6,1,1,2023-02-25,1125,Aqua,MODIS,74,61.03,288.9,11.8,D,0
40.8339,26.1343,310.3,1,1,2023-02-25,1125,Aqua,MODIS,70,61.03,286.8,9.2,D,0
40.8725,24.7753,311.9,1.1,1.1,2023-02-25,1126,Aqua,MODIS,59,61.03,273.5,12.7,D,0
40.8702,24.7622,330.7,1.1,1.1,2023-02-25,1126,Aqua,MODIS,66,61.03,273,35.1,D,0
40.9809,24.2469,308.3,1.2,1.1,2023-02-25,1126,Aqua,MODIS,51,61.03,289.6,8.2,D,0
41.0511,23.5438,301.5,1.3,1.1,2023-02-25,1126,Aqua,MODIS,47,61.03,285.1,4.6,D,0
39.4209,22.4962,301.7,1.6,1.2,2023-02-26,0929,Terra,MODIS,48,61.03,280.2,10.6,D,0
39.4175,22.5133,311.3,1.6,1.2,2023-02-26,0929,Terra,MODIS,71,61.03,280,22.6,D,0
39.416,22.5073,316.4,1.6,1.2,2023-02-26,0929,Terra,MODIS,77,61.03,280.4,29.2,D,0
38.8944,22.3016,303.9,1.1,1,2023-03-09,1142,Aqua,MODIS,54,61.03,291.4,4,D,0
38.9177,22.2706,309.1,1.1,1,2023-03-09,1142,Aqua,MODIS,68,61.03,291.7,7.9,D,0
39.0938,22.2122,306.2,1.1,1,2023-03-09,1142,Aqua,MODIS,45,61.03,293.8,5.5,D,0
39.5035,21.93,305.7,1.1,1,2023-03-09,1142,Aqua,MODIS,62,61.03,287.8,5.4,D,0
39.5067,21.8911,304.4,1.1,1,2023-03-09,1142,Aqua,MODIS,59,61.03,289.2,4.4,D,0
40.9211,23.8267,303.7,2,1.4,2023-03-12,1211,Aqua,MODIS,57,61.03,285.7,18.1,D,0
40.8143,26.1116,306.4,1.3,1.1,2023-03-13,1115,Aqua,MODIS,63,61.03,289.9,10,D,0
41.0318,25.444,304.4,1.4,1.2,2023-03-13,1115,Aqua,MODIS,59,61.03,294.3,5.8,D,0
40.6265,22.7559,304.9,2,1.4,2023-03-13,1115,Aqua,MODIS,60,61.03,293.3,10.3,D,0
37.6327,21.5881,303,1,1,2023-03-14,1157,Aqua,MODIS,54,61.03,292.8,3.7,D,0
37.6943,21.3717,304.2,1,1,2023-03-14,1157,Aqua,MODIS,58,61.03,292.7,3.8,D,0
40.3464,21.2926,300.1,1,1,2023-03-14,1157,Aqua,MODIS,24,61.03,281.7,2.9,D,0
40.9971,25.3849,336.1,1.1,1.1,2023-03-19,0906,Terra,MODIS,90,61.03,294.9,41,D,0
41.0294,23.3595,311.6,1,1,2023-03-23,1145,Aqua,MODIS,59,61.03,299.7,5,D,0
39.6892,22.5071,313.1,1.3,1.1,2023-03-25,1131,Aqua,MODIS,71,61.03,301.9,8.8,D,0
41.1126,23.3491,318.4,1,1,2023-03-26,0859,Terra,MODIS,76,61.03,299.2,9.8,D,0
41.0717,23.4439,311.1,1,1,2023-03-26,0859,Terra,MODIS,66,61.03,298.6,4.9,D,0
41.0637,22.8174,304.6,1,1,2023-03-26,0859,Terra,MODIS,51,61.03,293.6,4.3,D,0
40.5799,22.6412,309,1,1,2023-03-26,0859,Terra,MODIS,64,61.03,296.7,4,D,0
39.7344,22.2098,316.4,1.1,1,2023-03-26,0859,Terra,MODIS,75,61.03,300.3,10,D,0
39.5232,22.0712,311.5,1.1,1,2023-03-26,0859,Terra,MODIS,69,61.03,300.5,6.2,D,0
36.6691,22.9107,318.6,1.6,1.3,2023-03-26,1212,Aqua,MODIS,70,61.03,300.1,24.1,D,0
36.6673,22.8929,325,1.6,1.2,2023-03-26,1212,Aqua,MODIS,68,61.03,301.2,36.8,D,0
40.943,24.2533,315.5,2.2,1.4,2023-03-26,1213,Aqua,MODIS,37,61.03,301,28.1,D,0
41.0496,22.1705,301.2,1.3,1.1,2023-03-29,0924,Terra,MODIS,45,61.03,289.4,6,D,2
40.9819,24.6906,300.4,2.3,1.5,2023-03-29,1104,Aqua,MODIS,34,61.03,287.4,9.8,D,2
35.2995,24.6804,301.7,1.8,1.3,2023-03-30,0828,Terra,MODIS,48,61.03,290.6,8.7,D,0
37.09,21.6384,302,1.1,1,2023-03-30,1145,Aqua,MODIS,41,61.03,289.9,3.6,D,0
41.0012,24.8052,312.7,1.1,1,2023-03-30,1146,Aqua,MODIS,61,61.03,295.3,8.9,D,0
40.6993,22.6693,321.2,1,1,2023-03-30,1146,Aqua,MODIS,74,61.03,300.8,11.6,D,0
40.7489,22.2666,309,1,1,2023-03-31,0908,Terra,MODIS,66,61.03,290,5.9,D,0
39.5347,21.9649,312.1,1,1,2023-03-31,0908,Terra,MODIS,60,61.03,298.5,4.8,D,0
39.463,21.8235,343.2,1,1,2023-03-31,0908,Terra,MODIS,93,61.03,298.7,43.8,D,0
37.8147,21.332,308.1,1,1,2023-03-31,0908,Terra,MODIS,66,61.03,293.6,5.3,D,0
36.69,24.5318,324.5,1.8,1.3,2023-04-03,1117,Aqua,MODIS,0,61.03,291.8,48.8,D,0
36.686,24.5122,311.6,1.8,1.3,2023-04-03,1117,Aqua,MODIS,47,61.03,292,21.8,D,0
40.3462,21.7928,306.1,1.1,1,2023-04-07,0900,Terra,MODIS,63,61.03,292.4,6.1,D,2
38.2799,23.6511,301.1,1.1,1.1,2023-04-12,0909,Terra,MODIS,37,61.03,282.9,3.8,D,0
40.3344,21.3125,311.8,1,1,2023-04-13,1147,Aqua,MODIS,66,61.03,297.1,6.5,D,0
40.3324,21.3005,308.8,1,1,2023-04-13,1147,Aqua,MODIS,59,61.03,296.6,4.3,D,0
38.0627,23.515,316.7,1.2,1.1,2023-04-22,1133,Aqua,MODIS,30,61.03,301.9,7.8,D,2
38.0634,23.5095,317.2,1.2,1.1,2023-04-22,1133,Aqua,MODIS,47,61.03,301.8,8.5,D,2
41.1676,24.0754,306.2,1.1,1,2023-04-24,0908,Terra,MODIS,44,61.03,293.8,3.4,D,2
41.1147,24.12,321.4,1.1,1,2023-04-24,0908,Terra,MODIS,80,61.03,292.6,17.6,D,0
41.1056,24.1174,323.6,1.1,1,2023-04-24,0908,Terra,MODIS,82,61.03,293.5,19.8,D,0
39.3734,22.8769,310.6,1,1,2023-04-24,0909,Terra,MODIS,46,61.03,298.9,6.5,D,2
38.3138,23.6191,312.8,1.1,1.1,2023-04-24,0909,Terra,MODIS,59,61.03,297.3,7.4,D,2
38.0679,23.5149,313.8,1.1,1.1,2023-04-24,0909,Terra,MODIS,29,61.03,299.9,5.9,D,2
37.5874,21.5339,308.8,1.9,1.3,2023-04-27,0934,Terra,MODIS,24,61.03,295.6,13.3,D,0
37.6003,23.3484,335.7,1,1,2023-04-27,1147,Aqua,MODIS,67,61.03,299.2,33.1,D,0
38.314,23.6229,313.1,1,1,2023-04-27,1147,Aqua,MODIS,65,61.03,299.3,6.9,D,2
38.3848,23.5044,306.1,1.4,1.2,2023-04-29,0917,Terra,MODIS,53,61.03,292.3,6.6,D,0
38.3118,23.6235,316.4,1.4,1.2,2023-04-29,0917,Terra,MODIS,76,61.03,295.5,17.1,D,0
38.3176,23.6273,318.7,1.1,1.1,2023-05-18,0909,Terra,MODIS,32,61.03,302.3,8.7,D,2
39.5099,21.8383,309.9,1.1,1.1,2023-05-23,0917,Terra,MODIS,53,61.03,296.3,4.2,D,0
38.3176,23.6176,319.3,1,1,2023-05-25,0901,Terra,MODIS,43,61.03,304.3,6.1,D,2
38.3158,23.6289,321.5,1,1,2023-05-25,0901,Terra,MODIS,64,61.03,305,8.2,D,2
36.2317,27.8625,316.5,1.2,1.1,2023-05-25,1146,Aqua,MODIS,66,61.03,295.5,12.7,D,0
38.3119,23.6179,324.6,1,1,2023-05-25,1146,Aqua,MODIS,69,61.03,307.5,9.4,D,0
40.7268,22.694,311.3,1,1,2023-05-30,0908,Terra,MODIS,63,61.03,296.5,5.9,D,2
40.5626,22.2602,314,1,1,2023-05-30,0908,Terra,MODIS,68,61.03,298.2,5.2,D,0
38.3159,23.6171,324.8,1,1,2023-06-01,1146,Aqua,MODIS,68,61.03,308.1,8.9,D,2
39.6256,20.8578,309.6,1.1,1,2023-06-04,0916,Terra,MODIS,35,61.03,297.2,4.7,D,0
38.3164,23.6219,321,1,1,2023-06-06,0900,Terra,MODIS,61,61.03,305.3,7.4,D,2
36.4647,25.3874,318.4,1,1,2023-06-08,0844,Terra,MODIS,66,61.03,304.9,14.1,D,3
38.3131,23.6178,323.4,1,1,2023-06-15,1145,Aqua,MODIS,60,61.03,305.6,6.8,D,2
38.3143,23.6255,327.2,1,1,2023-06-22,1144,Aqua,MODIS,51,61.03,310.5,8,D,2
